"DistEnd","DistStart","Salary","Talent","Wealth","tick","run","random_seed"
0,1,133984.91689329894,64.8025794872568,3389.412676958541,1.0,2,1
0,1,52793.66259939966,24.833770578641438,2258.013467978023,1.0,2,1
0,1,9133.8060319945,7.158157719957994,958.9845329252306,1.0,2,1
1,1,322881.575342669,111.60709143676901,13366.70742254611,1.0,2,1
1,1,367916.2965358803,121.61899597002599,14846.520319853147,1.0,2,1
1,1,397700.5187394311,135.14544048060924,16337.741170836507,1.0,2,1
0,1,17224.00761094721,11.022529044984504,660.940707345578,1.0,2,1
0,1,28069.809620825516,17.114460022859333,2077.7400792698254,1.0,2,1
1,1,157238.54465808457,78.58000895033113,7399.088560816216,1.0,2,1
0,1,8808.44853666475,26.351084046273694,1330.6189225945996,1.0,2,1
1,1,315333.27847812796,110.7596896861105,14581.920993566911,1.0,2,1
0,1,104927.72776280824,55.600097861114655,2970.001077478197,1.0,2,1
1,1,266437.91021363053,97.76942417486879,10235.552300765154,1.0,2,1
0,1,21866.967492503536,12.57507091173829,837.9644654742203,1.0,2,1
0,1,4894.065864026482,3.7421977690958985,317.7806724907535,1.0,2,1
1,1,321442.6245052322,130.95632004382205,13156.958543223804,1.0,2,1
1,1,189739.34114732483,95.24658465981807,9308.893717898425,1.0,2,1
0,1,11485.400349909074,11.681297055160025,1026.1241102524555,1.0,2,1
0,1,9896.765194628366,10.960468269117278,769.6553854163642,1.0,2,1
1,1,329795.48136987526,114.71466347311402,14952.32755995959,1.0,2,1
0,1,18390.402039347162,15.340469343170753,1446.6065073055156,1.0,2,1
0,1,39677.71452588502,21.786808997962233,1751.780133957214,1.0,2,1
1,1,372778.11986242293,130.42777995794194,12339.287597412707,1.0,2,1
1,1,167248.05623770354,71.10609202068991,6851.2237469098145,1.0,2,1
0,1,15126.472122426801,10.850884646486215,881.5142149214569,1.0,2,1
1,1,120181.74135275304,75.80679221903051,8139.938741226178,1.0,2,1
0,1,17885.96499144097,12.980761470117091,931.2448294326543,1.0,2,1
1,1,255623.82330475535,96.50117507747451,10634.12404530547,1.0,2,1
1,1,237385.38490947048,105.764102965151,10140.098110704352,1.0,2,1
0,1,47160.23533606799,26.109576216473354,2241.3839704630304,1.0,2,1
0,1,12230.22349087541,34.5025072229406,1502.0990250499942,1.0,2,1
0,1,8739.817884259886,7.941814736419913,0.0,1.0,2,1
0,1,36819.12918940167,19.75197766487385,1668.4435954878545,1.0,2,1
0,1,91009.76613536787,40.97348845317484,4049.7870204751475,1.0,2,1
0,1,69275.35207599777,31.16894398002184,2852.0864757294844,1.0,2,1
0,1,14291.713678919776,11.290127124614068,996.8449492838355,1.0,2,1
0,1,17054.91084990382,13.294359228800602,901.5950589159578,1.0,2,1
0,1,94965.97919572523,44.4285122428483,2014.4187961381342,1.0,2,1
1,1,176867.94423800366,85.07266664674725,8752.025861471899,1.0,2,1
0,1,40122.781549292464,20.219479759219283,2446.1556012007327,1.0,2,1
0,1,66645.70559384346,31.506094014241633,3896.891270266727,1.0,2,1
0,1,-2108.8638648932674,2.598917728626092,502.8969345451189,1.0,2,1
1,1,126235.02276703481,64.92237769377331,6198.489435992052,1.0,2,1
0,1,61494.14480223846,29.12485406512337,2737.281666970179,1.0,2,1
0,1,29723.481444607918,19.934975030936826,2176.653156365083,1.0,2,1
1,1,120827.8701584104,76.22478030142403,6476.883855212272,1.0,2,1
0,1,84985.97921753212,56.22427974264398,3214.996921310033,1.0,2,1
0,1,8199.379530430631,6.9676024624324935,514.4979598900815,1.0,2,1
0,1,133207.9904027331,57.2548234207789,4752.8719358714425,1.0,2,1
1,1,227264.3969099016,83.90174084903664,9627.243103504416,1.0,2,1
