"DistEnd","DistStart","Salary","Talent","Wealth","tick","run","random_seed"
1,1,29404.84257353739,69.84576288264721,5599.616930199981,1.0,2,1
0,1,36304.24634009381,26.76642913047837,2479.9770083116323,1.0,2,1
0,1,2521.194600831697,7.715232800001323,934.5843650867383,1.0,2,1
1,1,309821.7260756584,120.2927801052643,15836.607575814707,1.0,2,1
1,1,340519.62494548503,131.083849157864,18441.414927608548,1.0,2,1
1,1,400126.88723115524,145.6629730663076,20015.213567737348,1.0,2,1
0,1,14204.670655671785,11.880344210595398,281.8873082547673,1.0,2,1
0,1,16421.650886871685,18.446372445038914,2014.4400544996172,1.0,2,1
0,1,44687.53399248718,33.17172458815859,3256.5808151325573,1.0,2,1
0,1,30793.578740134024,22.293166784161397,1108.192980796145,1.0,2,1
1,1,309915.9051347571,119.3794303248829,17759.50016264442,1.0,2,1
0,1,67562.41131190863,59.927109108720856,3365.4564439691767,1.0,2,1
1,1,206423.60852907563,105.37821290638125,10024.590310634618,1.0,2,1
0,1,4494.95369648506,13.553710794899214,548.0480523285489,1.0,2,1
0,1,-9219.055352624573,4.033429843508657,541.6133555773687,1.0,2,1
1,1,350158.99822718033,141.1478393319749,15800.137719034037,1.0,2,1
1,1,147033.14825248608,102.65903641752162,7608.648298442564,1.0,2,1
0,1,7189.371596166498,12.590380054808064,1429.4638563325013,1.0,2,1
0,1,8055.080660387104,11.81345362892669,112.27668351195375,1.0,2,1
1,1,334009.07231441035,123.64219522590747,19390.437206737908,1.0,2,1
0,1,4836.315882698438,16.534323058271518,2119.806220065113,1.0,2,1
0,1,21198.023596475905,23.482341401864023,1161.1995425075238,1.0,2,1
1,1,327356.80727326253,140.57816624481612,12555.152121999101,1.0,2,1
1,1,28779.625711596513,76.63983875465077,10287.141132622552,1.0,2,1
0,1,14887.673005852574,11.69534179167157,324.12337679263356,1.0,2,1
1,1,159475.68867420105,81.7063653348199,6271.551300052056,1.0,2,1
0,1,6717.842655405377,13.990973736721253,1213.8150751013015,1.0,2,1
1,1,163706.65064957167,104.01126383685924,8095.154240615746,1.0,2,1
0,1,86942.33280319779,42.36842911160514,4372.008273146807,1.0,2,1
0,1,33011.762558275994,28.141522819177528,1924.6545788125025,1.0,2,1
0,1,-15860.25539644043,37.187623662792944,1715.6602962787724,1.0,2,1
0,1,34701.457321108726,25.984950002618152,2779.262091949862,1.0,2,1
0,1,24540.988346021426,21.289151749204894,1684.45537049937,1.0,2,1
0,1,83286.01210553052,44.162201283023016,4399.234916008206,1.0,2,1
0,1,51650.52564076985,33.59462983968443,3848.153661016309,1.0,2,1
0,1,-1250.1157232173653,12.168767791347053,750.6913078067488,1.0,2,1
0,1,19068.339248777476,14.328976866640568,950.679790472911,1.0,2,1
0,1,53083.700150492026,30.432806364911947,2529.6152181737157,1.0,2,1
0,1,70224.9842467255,38.01079551813896,3467.3486830444367,1.0,2,1
0,1,33961.14878560494,21.7930366359973,2844.332923381378,1.0,2,1
0,1,59802.84407648395,33.958018172869885,4248.624489703601,1.0,2,1
0,1,-239.6556509096477,2.801175398593848,63.33895558399064,1.0,2,1
0,1,77656.48757804948,38.220489372489425,4866.962464032648,1.0,2,1
0,1,44270.17962959968,31.39146106713758,3563.093779885206,1.0,2,1
0,1,16249.80347972686,21.486390666842382,2548.6191038415977,1.0,2,1
1,1,203470.29758867057,82.15688284078387,7823.014107434907,1.0,2,1
0,1,59026.646030283824,29.56915974339428,3115.318287962977,1.0,2,1
0,1,-18.59614213663292,7.5098478070199075,47.75019257838231,1.0,2,1
1,1,134835.1069966146,61.71061170986178,6154.247893968293,1.0,2,1
1,1,223751.9057315545,90.43129367922016,11789.693118963209,1.0,2,1
1,1,492679.90048191167,173.76969956738392,25485.7885945883,1.0,2,1
0,1,44205.996188428224,23.93301393822483,1694.5638172983852,1.0,2,1
1,1,106095.7695465893,106.54611216783873,5156.975785295608,1.0,2,1
1,1,332532.7682480935,138.56727334129184,14868.520835325306,1.0,2,1
0,1,18409.126460630803,13.60152054344997,1038.6708291894258,1.0,2,1
1,1,101145.27690800744,91.83160767432653,7163.363293023004,1.0,2,1
1,1,269763.91693022085,129.5371624423415,9768.741201499652,1.0,2,1
0,1,40937.326473455876,31.90592376550516,2754.221313677711,1.0,2,1
1,1,319144.01295441895,115.61609176164396,15854.125858713254,1.0,2,1
0,1,56796.969616902476,32.23780801983506,3138.9327504442836,1.0,2,1
0,1,-6739.604516581321,1.4553050903946785,0.0,1.0,2,1
1,1,120575.32416142475,106.0185233022444,6753.848126817767,1.0,2,1
1,1,194226.90144158673,90.68414383103139,5051.778142657317,1.0,2,1
1,1,286333.6329127416,109.83819507005947,16676.567769879573,1.0,2,1
0,1,48023.55660620436,34.40215996410858,4655.428132816818,1.0,2,1
0,1,11133.56484409072,11.326490643468757,489.43768036232194,1.0,2,1
0,1,52063.90582362327,26.292924429068933,3096.3896101481987,1.0,2,1
0,1,-19381.084767585344,15.858426898160062,1904.5091160004874,1.0,2,1
0,1,14284.844805205852,14.557932713747984,1495.4547514529202,1.0,2,1
0,1,-5448.646763612194,5.803307527450246,617.1765599511493,1.0,2,1
0,1,29218.631397828634,23.625433637293778,1235.9617270813594,1.0,2,1
0,1,9491.471758425037,18.858839054159592,985.743648735276,1.0,2,1
0,1,198218.310651014,87.81371258134604,2784.0893777831166,1.0,2,1
1,1,67462.34019714656,36.83182646359125,5043.1765126315995,1.0,2,1
0,1,-580.868780559749,12.648964113860822,892.2467054039488,1.0,2,1
0,1,-1773.5133301119486,8.551784098264537,615.9784649912808,1.0,2,1
0,1,940.6811926294664,11.448570122685267,1834.0512846951642,1.0,2,1
0,1,4846.7792098545515,11.20256407429846,1245.4508079660025,1.0,2,1
0,1,19631.98236290595,12.714519926582174,128.36514093349496,1.0,2,1
0,1,43883.07892832559,31.862618608239398,3741.37827573054,1.0,2,1
0,1,129309.88824667457,57.00546943230586,0.0,1.0,2,1
0,1,39594.676812381054,20.62953040875227,1570.3577930235776,1.0,2,1
1,1,123460.81304044786,102.98600607404703,13102.33712936443,1.0,2,1
0,1,7619.238323625857,10.142719208182934,598.4549454162167,1.0,2,1
1,1,150748.4840903482,113.32400130732644,7916.48746775571,1.0,2,1
1,1,52378.65624021857,77.02342529638942,8973.350169384763,1.0,2,1
0,1,75501.491115586,37.09905556735431,3994.672253713346,1.0,2,1
0,1,43367.16413560688,26.12344057460106,1989.662248476539,1.0,2,1
1,1,483852.2835963213,199.9640529210737,27146.0974849294,1.0,2,1
1,1,170870.9179808825,102.89789929833888,7907.847683260741,1.0,2,1
0,1,29516.137540362175,44.12272265348818,2432.66789756347,1.0,2,1
1,1,187196.68683545908,89.29233926717536,8950.326229130567,1.0,2,1
0,1,184306.1732944579,80.0464717091412,2254.8701676766677,1.0,2,1
0,1,25011.94188042002,73.99819363574349,939.2224372029996,1.0,2,1
1,1,277980.28559667553,107.241562887016,13767.261052764228,1.0,2,1
1,1,124909.19894227106,92.37234835167588,7414.145954521704,1.0,2,1
0,1,20815.49407554025,17.95896352523518,1831.3301667345077,1.0,2,1
0,1,-4750.533831127657,9.718091097558803,95.03186830344616,1.0,2,1
0,1,-11281.113577579114,0.0,0.0,1.0,2,1
0,1,-9602.132448731694,3.095684653338935,396.61570716877236,1.0,2,1
1,1,102618.32266904108,96.1266442743697,5114.288458009381,1.0,2,1
0,1,-25576.54448428354,0.0,0.0,1.0,2,1
1,1,79394.22017702126,90.14209754368297,10837.350918979864,1.0,2,1
0,1,62391.59232470755,37.70523639435493,4292.16199166003,1.0,2,1
0,1,-6318.8452786380485,8.061788002375069,154.73221401713633,1.0,2,1
1,1,256433.8209930912,109.61171760530385,10243.791147019292,1.0,2,1
0,1,10774.152215005111,17.033375131497063,677.1759985956419,1.0,2,1
1,1,89132.46900490808,45.18008022595442,6519.301329269808,1.0,2,1
