"DistEnd","DistStart","Salary","Talent","Wealth","tick","run","random_seed"
0,1,59585.44741370054,59.52138788696869,4118.127166789723,1.0,2,1
0,1,70546.300052509,33.89398549346694,3575.957712064758,1.0,2,1
0,1,22953.6027186373,14.77923179612263,1638.481809560399,1.0,2,1
1,1,306599.1365561549,112.95200715450255,13582.636907549757,1.0,2,1
1,1,345478.52117918525,123.77907667252019,15476.806477866952,1.0,2,1
1,1,381512.08076069405,138.40683850956304,17126.72423153769,1.0,2,1
0,1,31273.638070225992,18.958238581546404,1353.49829532391,1.0,2,1
0,1,46048.30156067462,25.546171973971507,2978.197023456032,1.0,2,1
0,1,85623.07128973959,40.320649882852805,3968.198926238845,1.0,2,1
0,1,49615.5648495488,29.405799739133666,2528.329940849051,1.0,2,1
1,1,309028.4651019192,112.03561031575995,14956.082169915087,1.0,2,1
0,1,56486.27005413826,49.569644142953145,4305.587720462169,1.0,2,1
1,1,219354.45142343792,95.172378968318,10806.636728126114,1.0,2,1
0,1,29994.24409224597,20.63718774303105,1903.9240592720107,1.0,2,1
0,1,7985.074366550827,11.0851458471512,1079.5020393105178,1.0,2,1
1,1,266077.567489087,131.0613377040721,13600.493652558725,1.0,2,1
1,1,244337.07275459246,92.44413093903218,9086.838670565132,1.0,2,1
0,1,30099.49784104862,19.670643201339182,1518.9182529804752,1.0,2,1
0,1,31262.354400735327,18.891124843852985,1319.3055684246035,1.0,2,1
1,1,318920.46068096336,116.31259637686199,15324.167561388045,1.0,2,1
0,1,34286.12175554978,23.62774373192201,2161.5631307416825,1.0,2,1
0,1,63902.20216675836,30.598941604149026,2736.8646256951506,1.0,2,1
1,1,357468.1097492896,130.48976411046917,15805.139532154259,1.0,2,1
1,1,147245.13500461535,66.33812971470701,7381.629026234379,1.0,2,1
0,1,28078.116544913228,18.772618969538904,1737.471926926459,1.0,2,1
1,1,130352.75729200526,71.42155891259172,6388.92340534146,1.0,2,1
0,1,29127.114734424325,21.07590945314925,1619.398262753232,1.0,2,1
1,1,186533.83809384122,93.80086957187513,8893.05262354971,1.0,2,1
1,1,112411.3021603271,49.54803585607433,5037.023174938013,1.0,2,1
0,1,70433.75126344911,35.27366668063776,3315.120386917357,1.0,2,1
0,1,5762.008193477536,26.75429669897592,0.0,1.0,2,1
0,1,50338.37899608886,29.590769277409887,2731.2350533334534,1.0,2,1
0,1,54442.98287718225,28.398435174267856,2498.0127583778713,1.0,2,1
0,1,100734.77037693703,47.828662325829015,4731.37197980821,1.0,2,1
0,1,78025.93055002297,40.74496600347869,3613.3184592201787,1.0,2,1
0,1,31578.481084798932,19.24762438236115,1767.5749687546756,1.0,2,1
0,1,30032.891597024274,21.41504020721132,1310.1605970673484,1.0,2,1
0,1,76242.50408914722,37.572594258084784,3537.259919881027,1.0,2,1
0,1,97474.06889956065,45.1758646077455,4810.312111807441,1.0,2,1
0,1,37537.8170136277,25.384871121010143,2873.496430660379,1.0,2,1
0,1,74293.69567937728,37.590436681114674,4758.56068737999,1.0,2,1
0,1,13716.081550936555,9.848780434795257,989.3278480840602,1.0,2,1
0,1,87140.55264141812,41.86712806098411,4914.643665207648,1.0,2,1
0,1,75112.65902248585,38.53444716201657,4364.289342252113,1.0,2,1
0,1,51739.97774809922,28.596332107603224,3060.870163788975,1.0,2,1
1,1,169184.98081637727,71.87357940586996,6414.210130877274,1.0,2,1
0,1,75421.21816912941,36.706066394664234,3712.117224451456,1.0,2,1
0,1,16096.028611224936,14.573161611034566,852.2203609143861,1.0,2,1
0,1,43159.43839761269,51.35909674991853,3931.3149597607226,1.0,2,1
1,1,217745.38223139156,82.99089877217499,9630.177851557974,1.0,2,1
1,1,472056.60230814136,166.60733285055235,21347.041497708182,1.0,2,1
0,1,42235.19919880197,27.53198767686385,2910.7683715192447,1.0,2,1
1,1,205761.05226601695,96.34417449962314,11068.944549428144,1.0,2,1
1,1,297321.3530131403,128.47216259632626,15211.40404401631,1.0,2,1
0,1,30451.33344673959,20.685156991367318,1502.2287674723038,1.0,2,1
1,1,192437.58353003205,81.58058042957512,6919.479904568892,1.0,2,1
1,1,306283.61640618165,119.4119260264574,12815.029862559391,1.0,2,1
0,1,87669.12765176222,39.05062617750632,3859.642158951807,1.0,2,1
1,1,293542.4398735002,108.2597167462337,13669.506887997733,1.0,2,1
0,1,66671.30990979538,35.86448767442002,3406.607998859084,1.0,2,1
0,1,12575.501874976168,8.498420121273055,417.617004565908,1.0,2,1
1,1,170245.30686633333,95.814825526238,8255.85078914512,1.0,2,1
1,1,151061.33135368975,80.42928849175037,5691.142343116211,1.0,2,1
1,1,281082.86903505086,102.46254421005774,12911.331505171478,1.0,2,1
0,1,72802.0825731544,38.03606018942127,4089.990102131823,1.0,2,1
0,1,28536.20279057286,18.40253728403339,1629.773037412921,1.0,2,1
0,1,64088.49268091979,33.418901116351115,2679.4375770202705,1.0,2,1
0,1,-20224.642669731475,5.353942850019413,37.59853676229672,1.0,2,1
0,1,32512.42838038472,21.644759881981763,2000.5571998017786,1.0,2,1
0,1,20513.126527978602,12.860928082351256,983.3105781125795,1.0,2,1
0,1,61109.34090544926,30.742511214623654,2366.4741420156442,1.0,2,1
0,1,37814.757233998396,25.96001462746975,2109.969471277895,1.0,2,1
1,1,192075.86417777315,77.54928109530557,7338.215390125996,1.0,2,1
0,1,82523.80324338346,40.473832384860984,4620.704587728394,1.0,2,1
0,1,22673.14653068978,19.72942270473408,1688.1150489620136,1.0,2,1
0,1,20456.110590439566,15.618573942626803,1681.7685330532702,1.0,2,1
0,1,29350.584947859134,18.525024036898913,2796.7248887026444,1.0,2,1
0,1,23880.882174851617,18.278197279072252,1501.8807753383521,1.0,2,1
0,1,23804.916675279346,19.79519722051046,1577.3409806445986,1.0,2,1
0,1,74045.68005575346,39.00717654838063,3468.7129367012985,1.0,2,1
1,1,46062.67652378465,46.63825748154325,5088.733124675094,1.0,2,1
0,1,47396.25978564133,27.7366132478362,1821.3332548361723,1.0,2,1
1,1,234195.01758800712,92.77219141054127,9553.87227619827,1.0,2,1
0,1,20142.659934680658,17.214816627181932,1138.9571007955042,1.0,2,1
1,1,197056.6465561562,103.14467559371734,8839.807158923997,1.0,2,1
1,1,110961.9404253524,66.72299595301355,5780.424974057444,1.0,2,1
0,1,87504.37005784601,40.7419530010462,3915.498850454007,1.0,2,1
0,1,68105.18321138446,33.24885184082886,3254.7643314966995,1.0,2,1
1,1,496984.04226478125,190.07377013423368,22731.317756229055,1.0,2,1
1,1,169109.13120568468,92.68379069871645,8439.015864174302,1.0,2,1
0,1,1519.8963610629419,33.71253211759759,429.4888308966951,1.0,2,1
1,1,136019.63879828356,79.03284067968367,8494.935238932143,1.0,2,1
1,1,102899.55728578163,69.75612765734385,7225.64101055868,1.0,2,1
1,1,128231.25462323247,63.68767171050669,5284.878749005774,1.0,2,1
1,1,227819.32086904434,97.04194533643137,12708.783882880707,1.0,2,1
1,1,147309.0473867191,82.12312509093755,5981.454922947303,1.0,2,1
0,1,49475.98295457123,25.057136992108834,2808.0683055633053,1.0,2,1
0,1,20409.317007808306,16.78877189976687,946.0061805378689,1.0,2,1
0,1,1136.103247487018,2.04667241327892,59.17312056209261,1.0,2,1
0,1,14805.960740566048,10.144272212234718,900.9626930435328,1.0,2,1
1,1,203008.36522582558,85.88994585244714,8908.34927501949,1.0,2,1
0,1,277.4210982753382,2.3953740628785707,185.23066408007014,1.0,2,1
1,1,188202.44358950987,79.88543386469738,5278.557402872574,1.0,2,1
0,1,80967.28752360781,41.35015612924729,4806.6152487997215,1.0,2,1
0,1,21762.387432569074,15.126943153509163,1119.7025149849103,1.0,2,1
1,1,178209.74119351938,99.42000721132761,9124.762431303698,1.0,2,1
0,1,43646.54605057392,24.128460710340573,1816.1322464380162,1.0,2,1
1,1,105893.4042669865,48.84993705054127,6287.124373987201,1.0,2,1
1,1,233477.1354276731,92.29818250839028,10484.407846404149,1.0,2,1
1,1,291644.8157107553,129.2244376970117,12298.4439978573,1.0,2,1
0,1,-2685.0768952095145,3.6809580850057846,1670.3893921165209,1.0,2,1
0,1,64192.64703891058,34.969477493553455,3070.071453873554,1.0,2,1
0,1,11183.41750163933,12.879417985164437,873.7042225776781,1.0,2,1
0,1,55429.394790773214,31.52214742572072,2938.082401193853,1.0,2,1
0,1,64389.96186910953,33.06050358947547,3122.032269007423,1.0,2,1
0,1,21175.618070668195,17.46642714158536,1125.4457875451303,1.0,2,1
0,1,34895.05036877677,19.395180182695796,1607.349671886244,1.0,2,1
1,1,274883.1963990525,103.31561514544175,13207.608968645016,1.0,2,1
0,1,44672.041294605886,26.99112496753053,2092.9769861998125,1.0,2,1
0,1,22490.727789901033,15.505344670302375,1412.7880214358088,1.0,2,1
0,1,20006.128352415853,16.178513532917517,945.4957815512278,1.0,2,1
0,1,108516.75938481191,66.38915283978596,4792.403298887299,1.0,2,1
1,1,307801.0979215848,116.00602504412983,14166.120455612032,1.0,2,1
1,1,229230.4189562199,92.60796394308451,10560.76239062792,1.0,2,1
0,1,68274.5941904669,35.041754355532966,4953.222246952499,1.0,2,1
0,1,43463.3098044309,27.898017758137257,2994.026906305086,1.0,2,1
0,1,39274.66381394796,23.678141965148754,2470.002368730703,1.0,2,1
0,1,63069.84633088069,30.86492029174419,2279.891439977776,1.0,2,1
0,1,91291.96870534458,42.16372688027079,4112.531516952618,1.0,2,1
0,1,-9275.526183331865,0.03318752539152962,35.966799830202994,1.0,2,1
0,1,74504.45134313416,35.43534249855033,3446.89530400788,1.0,2,1
0,1,36599.40008419631,23.364025675958327,2773.7689828194857,1.0,2,1
0,1,67171.84701635964,36.549693828639924,3371.0649109537626,1.0,2,1
1,1,330154.1865035342,144.59700412711555,16688.11469859805,1.0,2,1
1,1,341614.7001938608,142.55975591103007,15840.470627760635,1.0,2,1
1,1,174189.9676838665,96.5130755837364,8931.1439281544,1.0,2,1
0,1,96321.66365319164,48.84047302157811,2895.4882121721994,1.0,2,1
0,1,38140.796456087955,21.965760844630598,1761.1942048774747,1.0,2,1
0,1,37902.717804311025,23.567996750661873,1947.8569250178875,1.0,2,1
1,1,374233.0563754664,143.7026381580501,14394.589649731268,1.0,2,1
0,1,56276.34708592572,28.671005570400354,2127.6620282190147,1.0,2,1
1,1,86370.56290511267,43.86380990806866,6753.431150246269,1.0,2,1
0,1,17864.019902947293,14.235357239077702,1274.9354331378472,1.0,2,1
0,1,63272.57002864736,31.816912716065918,3496.471240334198,1.0,2,1
1,1,105701.64298542523,77.40420410046549,5385.944979517362,1.0,2,1
0,1,88687.6012568774,41.777417891889165,3740.3847315920207,1.0,2,1
0,1,85100.10963483952,41.83622383098332,4145.5054241136395,1.0,2,1
1,1,122732.363379062,51.70986863051203,5803.263275123766,1.0,2,1
0,1,91766.6778844859,41.31497965967032,4125.99021970696,1.0,2,1
1,1,243797.1389330053,119.89236083219977,13693.215062649211,1.0,2,1
0,1,35782.73110723682,20.77138887620422,1486.9969457625032,1.0,2,1
0,1,27240.15737565926,21.13841337000587,1675.1593293857948,1.0,2,1
1,1,129313.74360302073,79.45899011315431,7866.174329445072,1.0,2,1
0,1,16246.517485206288,13.99577716296119,885.6929482001265,1.0,2,1
0,1,89900.63373686513,68.24960249018888,4320.208663832746,1.0,2,1
1,1,170290.2262380912,97.96209650628748,10822.620617615137,1.0,2,1
1,1,174432.59800170618,81.20668680485171,6732.715813662997,1.0,2,1
0,1,34836.493746087406,21.415123157847763,1298.239685433876,1.0,2,1
0,1,27799.94029974425,20.364246891696183,2139.613993948808,1.0,2,1
0,1,78442.5151692702,40.83874291031178,4193.3886558997365,1.0,2,1
0,1,37514.7796324954,21.235708033346164,1662.6588008440183,1.0,2,1
1,1,213554.96220756127,106.24937734116054,9935.485320985865,1.0,2,1
0,1,90356.20977600812,44.057132955695195,2339.936167678423,1.0,2,1
1,1,134289.86773809604,57.19335238159011,6167.8477683061255,1.0,2,1
1,1,326544.4914434574,129.62835772047384,15765.382971713065,1.0,2,1
1,1,134826.66611456615,75.98037210337674,7356.418908216357,1.0,2,1
0,1,2418.793022001047,5.60159724659625,1015.048144758797,1.0,2,1
1,1,316462.1502354818,130.70543458726007,12232.625864074604,1.0,2,1
1,1,240063.1201683,92.9077719570745,11769.693561262788,1.0,2,1
0,1,17340.217567080526,14.354916772532693,653.9325648716348,1.0,2,1
1,1,380631.88892768486,135.24269056959628,17094.93978354584,1.0,2,1
0,1,15557.138116438184,11.412390266878239,341.2889269369591,1.0,2,1
0,1,53823.23850304297,31.41190851479706,3197.7188750255573,1.0,2,1
1,1,246857.55269145378,106.41968705078169,9104.912566778301,1.0,2,1
1,1,471881.78924879216,190.20594756805644,20153.33177202703,1.0,2,1
0,1,22125.451873353122,16.01689665972871,1964.0965141059037,1.0,2,1
0,1,3055.2272805043763,4.474609210401054,1001.0933366400175,1.0,2,1
1,1,255008.3857126286,94.66800841023351,11806.975725251461,1.0,2,1
0,1,100225.60350033389,43.396988611853764,3802.4927880487885,1.0,2,1
0,1,67462.88408205273,35.332751189954784,3147.691283060261,1.0,2,1
0,1,-14103.660820369452,0.0,0.0,1.0,2,1
0,1,66302.24357795391,35.423109422813994,3333.1376952324385,1.0,2,1
1,1,137452.5814396769,80.69234615379816,5674.554729135402,1.0,2,1
1,1,221089.4574411688,85.55459998920362,10036.922661215549,1.0,2,1
0,1,81619.22940005152,56.24639644260191,4218.688589588791,1.0,2,1
1,1,303204.65735673904,130.161400621579,14132.39419640548,1.0,2,1
0,1,36903.684364456945,24.69804035415311,1801.723288582168,1.0,2,1
0,1,30664.157289727493,19.02093315657301,1705.2318155860933,1.0,2,1
0,1,10827.16570660581,12.600837396723572,574.2552746979723,1.0,2,1
0,1,-11177.459394487747,15.930893717861291,613.3137943059214,1.0,2,1
1,1,301118.68719788006,113.64536294403179,12698.030226386194,1.0,2,1
1,1,123870.65119712635,50.754653864260625,5510.322435744674,1.0,2,1
0,1,26292.35058698037,17.33807668001917,924.4523527989426,1.0,2,1
1,1,181026.69404677997,74.91808485182376,5490.769040867825,1.0,2,1
0,1,58486.83327394276,31.62909416383566,2714.5681266909514,1.0,2,1
0,1,36835.415564580995,22.642727110227543,2201.7971667376787,1.0,2,1
0,1,69983.05166793,49.31369601332963,3267.8960162432877,1.0,2,1
0,1,-6116.895888472471,2.6860876035698857,591.7878832849765,1.0,2,1
0,1,45675.42449039298,25.7187750073376,2416.3648862586324,1.0,2,1
1,1,280739.8982444672,103.48230609422485,13384.52694287913,1.0,2,1
0,1,44329.94781161673,24.533611559181317,1961.4411911809327,1.0,2,1
0,1,52638.20593058056,30.627564237724503,2509.1598234094195,1.0,2,1
0,1,-7951.199932084308,25.38914000041908,1280.5558564541802,1.0,2,1
1,1,177502.63504496985,93.39751335192557,8868.30000654513,1.0,2,1
0,1,26651.72370669664,27.836721477912203,1178.7933545167273,1.0,2,1
0,1,22916.178070234095,19.836373405567933,2129.2157770579647,1.0,2,1
0,1,75671.98405513473,39.1113176848156,4706.954353670437,1.0,2,1
1,1,265402.402682179,106.0545405503519,11465.622769198359,1.0,2,1
0,1,42549.47484633492,23.82417002908999,2459.816921624874,1.0,2,1
1,1,113344.54134479782,73.69282409910576,9102.775754598224,1.0,2,1
1,1,257043.3572877171,111.39896637071438,11129.417826308556,1.0,2,1
0,1,60167.10015539941,28.942719021113312,2441.886841919867,1.0,2,1
0,1,89642.19196558691,40.88768832561682,4433.5165523101,1.0,2,1
0,1,49743.03563477261,31.06369133073734,2588.8156063289784,1.0,2,1
0,1,29733.251413054284,21.391342199280487,2022.4004249261534,1.0,2,1
0,1,39530.409976640505,23.052456524758917,1668.0867716819173,1.0,2,1
1,1,154263.0088679659,73.69159726514481,8441.97085558872,1.0,2,1
0,1,11265.316651545003,13.909910895288352,958.2929408594075,1.0,2,1
0,1,88153.57504420706,39.40534814624113,3267.6445495628345,1.0,2,1
0,1,13791.417991711822,13.680117448223962,1313.903949084023,1.0,2,1
0,1,18988.74743236605,30.618036505374914,2184.7414291593395,1.0,2,1
0,1,67461.75320638317,35.242555529636086,1700.5904483027223,1.0,2,1
0,1,17322.785121522564,14.669397457858324,2569.2140681006217,1.0,2,1
1,1,278306.7203870634,100.96314322179995,13414.754309382824,1.0,2,1
0,1,37803.29774206282,23.17155042996856,3345.457664602335,1.0,2,1
0,1,68961.03082409642,33.33338786824096,3282.210862544654,1.0,2,1
0,1,36168.03302713054,29.585425546260044,2938.70384226161,1.0,2,1
0,1,82340.40430273792,40.95754395051097,3865.0857375854766,1.0,2,1
0,1,18347.51608115156,16.314958652107503,1637.396733308588,1.0,2,1
1,1,99168.08705487194,45.17618711771933,5812.45478993778,1.0,2,1
0,1,45728.2053671152,28.59406682611788,2520.5676096607467,1.0,2,1
1,1,234939.9643917568,89.72601220871641,10647.377347947942,1.0,2,1
0,1,132607.49729310404,56.73121972512047,2832.0877332701684,1.0,2,1
1,1,215459.26964933827,87.72771084627027,10967.417864096917,1.0,2,1
0,1,18683.467982284652,13.339223359271326,1012.5337092632651,1.0,2,1
0,1,47880.77126474786,27.889247443854856,2226.317815023721,1.0,2,1
1,1,176896.36318718645,82.50131195932899,7185.180034920621,1.0,2,1
1,1,291399.124873045,128.28955264386616,15249.221332112704,1.0,2,1
0,1,16041.14647573518,16.362304100428464,1102.9651910794503,1.0,2,1
1,1,363978.07726727246,131.14906397751534,16336.096700871462,1.0,2,1
0,1,97358.6286163441,44.44048948927601,4796.745753867819,1.0,2,1
0,1,31578.275051317698,21.057517162016964,1627.2969466790894,1.0,2,1
0,1,111492.93043112323,50.903234776993365,4166.90268241872,1.0,2,1
0,1,23235.086646792497,18.627099193425014,1551.8537324687582,1.0,2,1
0,1,36558.849174871044,19.908070884623772,1508.5290741970098,1.0,2,1
0,1,32463.53391146744,19.31740966327774,950.2301295954243,1.0,2,1
0,1,30619.98882024523,18.319087384112805,1892.8898614884783,1.0,2,1
1,1,370482.3216353625,133.26816689285363,17469.167388762933,1.0,2,1
1,1,244266.14227666878,93.5483128511912,10854.241571130608,1.0,2,1
0,1,14740.95777899193,13.404311570581092,2774.5028450238096,1.0,2,1
1,1,231938.08079379125,111.80597312067367,9473.611385085615,1.0,2,1
1,1,316382.50991719664,125.09612596929882,14785.992933801806,1.0,2,1
1,1,191420.6079907589,91.24399676220754,9819.883649716217,1.0,2,1
0,1,25762.106618547903,18.254194416312092,956.3110703513958,1.0,2,1
1,1,114663.0553081833,53.05738352907011,5893.205833126221,1.0,2,1
0,1,98362.8444180242,45.70291322372425,4631.448324020975,1.0,2,1
0,1,18188.554974124174,13.050104583734889,668.7119472687305,1.0,2,1
0,1,50131.87063397713,28.506004690885543,2364.173544980556,1.0,2,1
1,1,111395.72582808182,78.8078705543956,8026.856787641536,1.0,2,1
0,1,3877.1740337219376,27.89816173031312,2071.8467123702544,1.0,2,1
0,1,75707.0382815928,36.669927016123744,3627.7423787994103,1.0,2,1
0,1,47981.05971183064,30.202856070669135,2338.777848509508,1.0,2,1
0,1,50273.96066687981,30.027838463080375,2657.261263828188,1.0,2,1
1,1,203466.05622841418,88.98240222757916,8640.065897352693,1.0,2,1
1,1,353668.7489539503,146.76453890182168,15618.132463487873,1.0,2,1
